MINI_DATASET,0.015609,0.020576,0.018584,0.017700,0.017872,0.019680,0.021044,0.084594,
SMALL_DATASET,0.104624,0.101399,0.062040,0.054246,0.064975,0.057545,0.056680,0.068741,
MEDIUM_DATASET,0.992460,0.548741,0.418101,0.495140,0.418598,0.364665,0.366236,0.910377,
LARGE_DATASET,25.808608,16.269055,12.857521,12.012416,11.053224,9.860293,9.735247,13.892275,
