MINI_DATASET,0.019282,0.020928,0.019355,0.019078,0.019031,0.019718,0.020182,0.103875,
SMALL_DATASET,0.136942,0.094003,0.070722,0.063779,0.077318,0.064164,0.063127,0.091833,
MEDIUM_DATASET,1.698809,0.667544,0.487343,0.583382,0.486743,0.421724,0.440251,0.488655,
LARGE_DATASET,27.797555,16.588787,12.757805,11.324672,11.478739,10.036132,12.102578,15.919548,
